basin_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
4070025450,tensor(-0.2580),tensor(0.2218),tensor(-0.1256),tensor(0.1296),tensor(0.2175),tensor(0.1744),tensor(0.3399),tensor(0.2103),tensor(-0.1623),tensor(0.1678),tensor(0.0208),tensor(-0.1826),tensor(-0.1769),tensor(-0.1791),tensor(-0.2118),tensor(-0.2630),tensor(0.0820),tensor(0.1320),tensor(0.1654),tensor(-0.1684),tensor(-0.2931),tensor(0.1004),tensor(0.2178),tensor(0.0401),tensor(-0.1722),tensor(0.2821),tensor(0.1289),tensor(-0.0417),tensor(0.0997),tensor(-0.1658),tensor(-0.2217),tensor(-0.2043),tensor(0.2159),tensor(0.1247),tensor(-0.2091),tensor(-0.1992),tensor(0.2180),tensor(0.2424),tensor(-0.1872),tensor(-0.2346),tensor(0.3506),tensor(0.1934),tensor(-0.1491),tensor(-0.1320),tensor(0.2065),tensor(0.2066),tensor(-0.2703),tensor(-0.1142),tensor(0.1369),tensor(0.2383),tensor(0.2907),tensor(0.0815),tensor(0.1791),tensor(0.1988),tensor(-0.1993),tensor(-0.1555),tensor(0.1393),tensor(0.2518),tensor(-0.1182),tensor(0.1458),tensor(0.2129),tensor(0.1692),tensor(0.1557),tensor(0.0088),tensor(-0.2306),tensor(-0.0968),tensor(0.0940),tensor(0.0980),tensor(-0.1296),tensor(-0.0530),tensor(-0.1029),tensor(0.1887),tensor(0.2111),tensor(0.2560),tensor(-0.0827),tensor(0.1622),tensor(0.2336),tensor(0.1757),tensor(0.1772),tensor(-0.0970),tensor(-0.1011),tensor(0.0505),tensor(0.1017),tensor(0.2126),tensor(0.1893),tensor(0.2034),tensor(-0.2233),tensor(0.1858),tensor(0.3159),tensor(0.2265),tensor(-0.2096),tensor(-0.1157),tensor(-0.1701),tensor(0.1895),tensor(0.1620),tensor(0.1757),tensor(-0.0343),tensor(-0.2707),tensor(0.1003),tensor(0.1633),tensor(-0.2208),tensor(-0.2561),tensor(-0.1637),tensor(0.1949),tensor(-0.1051),tensor(0.1081),tensor(-0.0873),tensor(-0.2575),tensor(0.2848),tensor(0.1755),tensor(0.1986),tensor(-0.0765),tensor(0.1612),tensor(-0.1002),tensor(0.2042),tensor(-0.1209),tensor(-0.2168),tensor(-0.1520),tensor(0.1432),tensor(0.2033),tensor(-0.1498),tensor(0.0883),tensor(-0.0752),tensor(-0.0740),tensor(-0.1669),tensor(-0.2225),tensor(-0.2300),tensor(-0.1935),tensor(0.1662),tensor(0.0722),tensor(-0.0522),tensor(0.3109),tensor(-0.1686),tensor(0.1119),tensor(-0.1607),tensor(0.2042),tensor(0.1608),tensor(0.1501),tensor(0.1520),tensor(0.2333),tensor(0.1000),tensor(0.3242),tensor(0.1883),tensor(-0.2322),tensor(0.2033),tensor(-0.1904),tensor(0.2056),tensor(0.1810),tensor(-0.2491),tensor(0.2166)
4070922800,tensor(-0.2639),tensor(0.1997),tensor(-0.1455),tensor(0.1133),tensor(0.2254),tensor(0.1408),tensor(0.3603),tensor(0.2045),tensor(-0.1394),tensor(0.1473),tensor(0.0607),tensor(-0.1664),tensor(-0.1936),tensor(-0.1736),tensor(-0.2248),tensor(-0.2943),tensor(-0.0315),tensor(-0.0114),tensor(0.1510),tensor(-0.1206),tensor(-0.3328),tensor(0.1319),tensor(0.2182),tensor(0.0899),tensor(-0.1540),tensor(0.2859),tensor(0.0815),tensor(0.1248),tensor(0.0984),tensor(-0.1462),tensor(-0.2262),tensor(-0.1768),tensor(0.2124),tensor(0.1013),tensor(-0.2188),tensor(-0.1898),tensor(0.2244),tensor(0.2780),tensor(-0.2106),tensor(-0.2486),tensor(0.3868),tensor(0.1659),tensor(-0.1018),tensor(-0.0584),tensor(0.1833),tensor(0.1833),tensor(-0.2671),tensor(0.0617),tensor(0.1541),tensor(0.2345),tensor(0.3220),tensor(-0.0340),tensor(0.1891),tensor(0.1741),tensor(-0.1678),tensor(-0.1598),tensor(0.0910),tensor(0.2495),tensor(-0.1567),tensor(0.1317),tensor(0.1820),tensor(0.1564),tensor(0.1818),tensor(0.0576),tensor(-0.2305),tensor(-0.0884),tensor(0.0446),tensor(-0.0844),tensor(-0.0913),tensor(0.0904),tensor(0.0557),tensor(0.1517),tensor(0.2392),tensor(0.2682),tensor(0.0535),tensor(0.1830),tensor(0.2183),tensor(0.1452),tensor(0.1735),tensor(-0.0107),tensor(0.0450),tensor(-0.1082),tensor(0.0323),tensor(0.2096),tensor(0.1462),tensor(0.1862),tensor(-0.2263),tensor(0.1477),tensor(0.3333),tensor(0.2387),tensor(-0.2107),tensor(-0.0543),tensor(-0.1465),tensor(0.1708),tensor(0.1524),tensor(0.1694),tensor(0.0211),tensor(-0.2984),tensor(0.0075),tensor(0.1752),tensor(-0.2010),tensor(-0.2487),tensor(-0.1560),tensor(0.1738),tensor(0.0833),tensor(0.0755),tensor(0.0688),tensor(-0.2379),tensor(0.2976),tensor(0.1163),tensor(0.1665),tensor(0.0832),tensor(0.1127),tensor(0.0606),tensor(0.2026),tensor(-0.1370),tensor(-0.2079),tensor(-0.1359),tensor(0.1181),tensor(0.1740),tensor(-0.1143),tensor(-0.0560),tensor(-0.1014),tensor(0.0670),tensor(-0.1552),tensor(-0.2109),tensor(-0.2590),tensor(-0.1988),tensor(0.1633),tensor(0.0080),tensor(0.1287),tensor(0.3377),tensor(-0.2046),tensor(0.1046),tensor(-0.1608),tensor(0.2030),tensor(0.1590),tensor(0.1256),tensor(0.1754),tensor(0.2688),tensor(-0.0303),tensor(0.3237),tensor(0.1544),tensor(-0.2196),tensor(0.1981),tensor(-0.1835),tensor(0.1913),tensor(0.1910),tensor(-0.2337),tensor(0.2111)
4070842610,tensor(0.0080),tensor(-0.1817),tensor(-0.1028),tensor(-0.1932),tensor(-0.1165),tensor(-0.2427),tensor(0.0194),tensor(-0.1962),tensor(0.1601),tensor(-0.1545),tensor(0.2398),tensor(0.2727),tensor(0.0033),tensor(0.2040),tensor(0.0496),tensor(-0.0954),tensor(-0.7165),tensor(-0.7089),tensor(-0.2075),tensor(0.3609),tensor(-0.1655),tensor(0.1229),tensor(-0.0280),tensor(0.2510),tensor(0.3009),tensor(-0.0786),tensor(-0.2987),tensor(0.7993),tensor(-0.0270),tensor(0.1010),tensor(0.1439),tensor(0.2200),tensor(-0.1377),tensor(-0.2097),tensor(0.0977),tensor(0.1180),tensor(-0.0343),tensor(0.0434),tensor(-0.0466),tensor(0.0958),tensor(0.1077),tensor(-0.2382),tensor(0.3657),tensor(0.4664),tensor(-0.2271),tensor(-0.1281),tensor(0.0648),tensor(0.7893),tensor(0.0211),tensor(-0.1295),tensor(0.1444),tensor(-0.6501),tensor(-0.1299),tensor(-0.1887),tensor(0.2676),tensor(0.0614),tensor(-0.3694),tensor(-0.0947),tensor(-0.1794),tensor(-0.2221),tensor(-0.2702),tensor(-0.2268),tensor(-0.0100),tensor(0.2921),tensor(0.1944),tensor(0.1031),tensor(-0.4617),tensor(-0.7967),tensor(0.3522),tensor(0.7502),tensor(0.7460),tensor(-0.2998),tensor(0.0545),tensor(-0.0291),tensor(0.7121),tensor(0.0308),tensor(-0.1690),tensor(-0.3126),tensor(-0.1550),tensor(0.5839),tensor(0.7349),tensor(-0.7997),tensor(-0.3601),tensor(-0.0745),tensor(-0.3906),tensor(-0.2627),tensor(0.0663),tensor(-0.2734),tensor(0.1264),tensor(0.0685),tensor(0.1589),tensor(0.4245),tensor(0.2044),tensor(-0.2524),tensor(-0.0802),tensor(-0.1271),tensor(0.3074),tensor(0.0146),tensor(-0.5131),tensor(-0.1007),tensor(0.1676),tensor(0.1329),tensor(0.2098),tensor(-0.2083),tensor(0.8318),tensor(-0.2000),tensor(0.7136),tensor(0.2005),tensor(-0.0685),tensor(-0.3793),tensor(-0.2892),tensor(0.7662),tensor(-0.3269),tensor(0.7611),tensor(-0.1683),tensor(-0.0536),tensor(0.1306),tensor(0.2332),tensor(-0.2527),tensor(-0.3002),tensor(0.3041),tensor(-0.7354),tensor(-0.0779),tensor(0.7772),tensor(0.0801),tensor(0.1038),tensor(-0.1370),tensor(0.0630),tensor(-0.1328),tensor(-0.3240),tensor(0.7972),tensor(0.1337),tensor(-0.1659),tensor(-0.0110),tensor(0.1284),tensor(-0.1433),tensor(-0.0654),tensor(-0.2259),tensor(0.0931),tensor(0.1334),tensor(-0.6925),tensor(-0.0763),tensor(-0.2257),tensor(0.1814),tensor(-0.1107),tensor(0.0789),tensor(-0.1417),tensor(-0.0431),tensor(0.1550),tensor(-0.1219)
4070891490,tensor(-0.2838),tensor(0.2448),tensor(-0.1579),tensor(0.1601),tensor(0.2555),tensor(0.2088),tensor(0.3842),tensor(0.2494),tensor(-0.1814),tensor(0.1774),tensor(0.0453),tensor(-0.2340),tensor(-0.2209),tensor(-0.2323),tensor(-0.2698),tensor(-0.3038),tensor(0.1445),tensor(0.1273),tensor(0.1935),tensor(-0.1968),tensor(-0.3541),tensor(0.1336),tensor(0.2395),tensor(0.0605),tensor(-0.2379),tensor(0.3186),tensor(0.1207),tensor(-0.0429),tensor(0.1107),tensor(-0.1673),tensor(-0.2763),tensor(-0.2257),tensor(0.2407),tensor(0.1332),tensor(-0.2496),tensor(-0.2197),tensor(0.2267),tensor(0.2911),tensor(-0.2335),tensor(-0.3002),tensor(0.4155),tensor(0.2078),tensor(-0.1790),tensor(-0.1467),tensor(0.2465),tensor(0.2170),tensor(-0.3002),tensor(-0.1210),tensor(0.1636),tensor(0.2819),tensor(0.3259),tensor(0.1111),tensor(0.2233),tensor(0.2033),tensor(-0.2352),tensor(-0.1809),tensor(0.1731),tensor(0.2733),tensor(-0.1531),tensor(0.1883),tensor(0.2572),tensor(0.2030),tensor(0.2299),tensor(0.0135),tensor(-0.2823),tensor(-0.1209),tensor(0.1365),tensor(0.0878),tensor(-0.1664),tensor(-0.0728),tensor(-0.1026),tensor(0.2159),tensor(0.2623),tensor(0.2861),tensor(-0.1113),tensor(0.2033),tensor(0.2736),tensor(0.2329),tensor(0.2123),tensor(-0.1282),tensor(-0.1236),tensor(0.0611),tensor(0.1143),tensor(0.2322),tensor(0.2381),tensor(0.2340),tensor(-0.2453),tensor(0.2149),tensor(0.3383),tensor(0.2403),tensor(-0.2559),tensor(-0.1367),tensor(-0.1889),tensor(0.2353),tensor(0.1817),tensor(0.1993),tensor(-0.0033),tensor(-0.3303),tensor(0.1084),tensor(0.2068),tensor(-0.2296),tensor(-0.2830),tensor(-0.2117),tensor(0.2137),tensor(-0.0904),tensor(0.1184),tensor(-0.0739),tensor(-0.2744),tensor(0.3258),tensor(0.1845),tensor(0.2375),tensor(-0.0711),tensor(0.1662),tensor(-0.0979),tensor(0.2647),tensor(-0.1427),tensor(-0.2527),tensor(-0.2021),tensor(0.1586),tensor(0.2315),tensor(-0.1663),tensor(0.0953),tensor(-0.1047),tensor(-0.1046),tensor(-0.1565),tensor(-0.2541),tensor(-0.2571),tensor(-0.2170),tensor(0.2033),tensor(0.0499),tensor(-0.0537),tensor(0.3617),tensor(-0.2104),tensor(0.1237),tensor(-0.1971),tensor(0.2475),tensor(0.1727),tensor(0.1580),tensor(0.1883),tensor(0.2775),tensor(0.1310),tensor(0.3656),tensor(0.2002),tensor(-0.2606),tensor(0.2327),tensor(-0.2080),tensor(0.2370),tensor(0.1944),tensor(-0.2663),tensor(0.2605)
4070826770,tensor(0.4343),tensor(-0.6528),tensor(0.0126),tensor(-0.6421),tensor(-0.6558),tensor(-0.6896),tensor(-0.5764),tensor(-0.7395),tensor(0.6085),tensor(-0.5254),tensor(0.4084),tensor(0.7824),tensor(0.3862),tensor(0.7003),tensor(0.5205),tensor(0.3815),tensor(-0.9635),tensor(-0.9613),tensor(-0.6809),tensor(0.8117),tensor(0.2262),tensor(0.0182),tensor(-0.4396),tensor(0.3824),tensor(0.8059),tensor(-0.6434),tensor(-0.7043),tensor(0.9767),tensor(-0.2808),tensor(0.4723),tensor(0.6880),tensor(0.6970),tensor(-0.6449),tensor(-0.6115),tensor(0.5899),tensor(0.5602),tensor(-0.4940),tensor(-0.4208),tensor(0.2696),tensor(0.6162),tensor(-0.4577),tensor(-0.7077),tensor(0.8060),tensor(0.8538),tensor(-0.7348),tensor(-0.5594),tensor(0.5779),tensor(0.9756),tensor(-0.2422),tensor(-0.6676),tensor(-0.1962),tensor(-0.9248),tensor(-0.6301),tensor(-0.6692),tensor(0.7479),tensor(0.4663),tensor(-0.8163),tensor(-0.5917),tensor(-0.0983),tensor(-0.7013),tensor(-0.7614),tensor(-0.7150),tensor(-0.4382),tensor(0.5187),tensor(0.7443),tensor(0.4346),tensor(-0.8881),tensor(-0.9763),tensor(0.8162),tensor(0.9649),tensor(0.9618),tensor(-0.7719),tensor(-0.2905),tensor(-0.5511),tensor(0.9502),tensor(-0.3206),tensor(-0.6577),tensor(-0.7977),tensor(-0.6766),tensor(0.9283),tensor(0.9666),tensor(-0.9802),tensor(-0.6181),tensor(-0.5612),tensor(-0.8629),tensor(-0.7786),tensor(0.5332),tensor(-0.7613),tensor(-0.2056),tensor(-0.2201),tensor(0.6764),tensor(0.8350),tensor(0.6688),tensor(-0.7559),tensor(-0.4192),tensor(-0.5977),tensor(0.5767),tensor(0.5665),tensor(-0.8154),tensor(-0.5714),tensor(0.6544),tensor(0.6687),tensor(0.7086),tensor(-0.7221),tensor(0.9870),tensor(-0.5667),tensor(0.9458),tensor(0.7428),tensor(-0.6224),tensor(-0.8324),tensor(-0.7748),tensor(0.9710),tensor(-0.7700),tensor(0.9710),tensor(-0.6878),tensor(0.1512),tensor(0.6035),tensor(0.7384),tensor(-0.7088),tensor(-0.7991),tensor(0.7704),tensor(-0.9631),tensor(0.0308),tensor(0.9776),tensor(0.4737),tensor(0.5445),tensor(0.2143),tensor(0.5326),tensor(-0.5717),tensor(-0.5507),tensor(0.9729),tensor(-0.2412),tensor(-0.0123),tensor(-0.1778),tensor(0.5640),tensor(-0.6455),tensor(-0.4448),tensor(-0.6789),tensor(-0.1106),tensor(-0.1507),tensor(-0.9464),tensor(-0.6548),tensor(-0.6836),tensor(0.7003),tensor(-0.5775),tensor(0.4605),tensor(-0.6078),tensor(-0.4430),tensor(0.6573),tensor(-0.6048)
4070903120,tensor(-0.2498),tensor(0.2235),tensor(-0.1422),tensor(0.1493),tensor(0.2319),tensor(0.1956),tensor(0.3454),tensor(0.2271),tensor(-0.1692),tensor(0.1664),tensor(0.0399),tensor(-0.2031),tensor(-0.2020),tensor(-0.2147),tensor(-0.2486),tensor(-0.2724),tensor(0.1527),tensor(0.1318),tensor(0.1800),tensor(-0.1936),tensor(-0.3217),tensor(0.1187),tensor(0.2168),tensor(0.0358),tensor(-0.2394),tensor(0.2850),tensor(0.1065),tensor(-0.0529),tensor(0.1060),tensor(-0.1531),tensor(-0.2564),tensor(-0.2145),tensor(0.2038),tensor(0.1055),tensor(-0.2238),tensor(-0.1926),tensor(0.1943),tensor(0.2523),tensor(-0.2107),tensor(-0.2759),tensor(0.3768),tensor(0.1891),tensor(-0.1868),tensor(-0.1353),tensor(0.2316),tensor(0.1972),tensor(-0.2633),tensor(-0.1291),tensor(0.1462),tensor(0.2583),tensor(0.2787),tensor(0.1165),tensor(0.1950),tensor(0.1795),tensor(-0.2229),tensor(-0.1634),tensor(0.1624),tensor(0.2346),tensor(-0.1436),tensor(0.1810),tensor(0.2497),tensor(0.1829),tensor(0.2206),tensor(0.0075),tensor(-0.2514),tensor(-0.1210),tensor(0.1287),tensor(0.0918),tensor(-0.1743),tensor(-0.0900),tensor(-0.1176),tensor(0.1976),tensor(0.2348),tensor(0.2536),tensor(-0.1199),tensor(0.1861),tensor(0.2547),tensor(0.2232),tensor(0.1934),tensor(-0.1306),tensor(-0.1316),tensor(0.0716),tensor(0.1105),tensor(0.2114),tensor(0.2313),tensor(0.2109),tensor(-0.2205),tensor(0.2090),tensor(0.3038),tensor(0.2063),tensor(-0.2382),tensor(-0.1314),tensor(-0.1812),tensor(0.2227),tensor(0.1631),tensor(0.1820),tensor(0.0084),tensor(-0.2978),tensor(0.1033),tensor(0.1797),tensor(-0.2039),tensor(-0.2477),tensor(-0.2075),tensor(0.1873),tensor(-0.0909),tensor(0.1164),tensor(-0.0728),tensor(-0.2432),tensor(0.2833),tensor(0.1737),tensor(0.2268),tensor(-0.0753),tensor(0.1447),tensor(-0.1071),tensor(0.2609),tensor(-0.1255),tensor(-0.2390),tensor(-0.1933),tensor(0.1406),tensor(0.2131),tensor(-0.1444),tensor(0.1100),tensor(-0.0826),tensor(-0.1182),tensor(-0.1309),tensor(-0.2396),tensor(-0.2271),tensor(-0.1954),tensor(0.1918),tensor(0.0444),tensor(-0.0854),tensor(0.3405),tensor(-0.1803),tensor(0.1161),tensor(-0.1784),tensor(0.2278),tensor(0.1527),tensor(0.1384),tensor(0.1647),tensor(0.2551),tensor(0.1321),tensor(0.3331),tensor(0.1868),tensor(-0.2365),tensor(0.2170),tensor(-0.1802),tensor(0.2178),tensor(0.1566),tensor(-0.2345),tensor(0.2401)
4070844220,tensor(-0.2205),tensor(0.1255),tensor(-0.1382),tensor(0.0478),tensor(0.1664),tensor(0.0524),tensor(0.3090),tensor(0.1281),tensor(-0.0761),tensor(0.0880),tensor(0.1010),tensor(-0.0725),tensor(-0.1594),tensor(-0.0974),tensor(-0.1734),tensor(-0.2666),tensor(-0.2405),tensor(-0.2144),tensor(0.0841),tensor(-0.0112),tensor(-0.3110),tensor(0.1378),tensor(0.1750),tensor(0.1342),tensor(-0.0518),tensor(0.2230),tensor(0.0006),tensor(0.3478),tensor(0.0761),tensor(-0.0989),tensor(-0.1554),tensor(-0.0963),tensor(0.1521),tensor(0.0352),tensor(-0.1632),tensor(-0.1323),tensor(0.1856),tensor(0.2486),tensor(-0.1850),tensor(-0.1828),tensor(0.3484),tensor(0.0848),tensor(0.0062),tensor(0.0739),tensor(0.0945),tensor(0.1237),tensor(-0.2075),tensor(0.3053),tensor(0.1360),tensor(0.1640),tensor(0.3008),tensor(-0.2130),tensor(0.1288),tensor(0.1055),tensor(-0.0725),tensor(-0.1209),tensor(-0.0178),tensor(0.1917),tensor(-0.1725),tensor(0.0587),tensor(0.0833),tensor(0.0799),tensor(0.1411),tensor(0.1218),tensor(-0.1496),tensor(-0.0474),tensor(-0.0793),tensor(-0.3223),tensor(0.0098),tensor(0.2966),tensor(0.2682),tensor(0.0513),tensor(0.2115),tensor(0.2232),tensor(0.2577),tensor(0.1589),tensor(0.1384),tensor(0.0393),tensor(0.1119),tensor(0.1482),tensor(0.2602),tensor(-0.3324),tensor(-0.0729),tensor(0.1592),tensor(0.0210),tensor(0.0971),tensor(-0.1794),tensor(0.0531),tensor(0.3045),tensor(0.2158),tensor(-0.1441),tensor(0.0615),tensor(-0.0775),tensor(0.0825),tensor(0.1073),tensor(0.1126),tensor(0.0878),tensor(-0.2475),tensor(-0.1319),tensor(0.1269),tensor(-0.1344),tensor(-0.1793),tensor(-0.0800),tensor(0.1005),tensor(0.3349),tensor(0.0122),tensor(0.2692),tensor(-0.1576),tensor(0.2392),tensor(0.0051),tensor(0.0663),tensor(0.2990),tensor(0.0186),tensor(0.2810),tensor(0.1243),tensor(-0.1262),tensor(-0.1430),tensor(-0.0557),tensor(0.0438),tensor(0.0766),tensor(-0.0260),tensor(-0.2633),tensor(-0.1000),tensor(0.2936),tensor(-0.1172),tensor(-0.1496),tensor(-0.2501),tensor(-0.1546),tensor(0.1047),tensor(-0.0729),tensor(0.3567),tensor(0.3101),tensor(-0.2055),tensor(0.0803),tensor(-0.1068),tensor(0.1383),tensor(0.1214),tensor(0.0580),tensor(0.1608),tensor(0.2553),tensor(-0.2334),tensor(0.2551),tensor(0.0744),tensor(-0.1462),tensor(0.1414),tensor(-0.1360),tensor(0.1232),tensor(0.1574),tensor(-0.1639),tensor(0.1444)
